2033719,0.3406979144,0.3626985848,0.3345227242,0.3727489114,
2042920,0.3406979144,0.3626735806,0.3344977200,0.3727363944,
2052121,0.3407229185,0.3627110720,0.3345102370,0.3727489114,
2061322,0.3406603932,0.3626985848,0.3344977200,0.3727613986,
2070527,0.3406979144,0.3627360761,0.3344977200,0.3727363944,
2079725,0.3407229185,0.3627110720,0.3345227242,0.3727363944,
2088922,0.3407104313,0.3626735806,0.3345227242,0.3727988899,
2098127,0.3407104313,0.3626985848,0.3344852328,0.3727489114,
2107328,0.3406854272,0.3626735806,0.3345352113,0.3727613986,
2116529,0.3406979144,0.3626985848,0.3344977200,0.3727363944,
2125730,0.3406979144,0.3627110720,0.3345102370,0.3727489114,
2134932,0.3407354057,0.3626735806,0.3345102370,0.3727489114,
2144132,0.3407104313,0.3627110720,0.3345352113,0.3727113903,
2153333,0.3406729102,0.3627110720,0.3345352113,0.3727238774,
2162535,0.3406979144,0.3626860976,0.3345102370,0.3727613986,
2171736,0.3407229185,0.3626860976,0.3345227242,0.3727738857,
2180937,0.3407104313,0.3626985848,0.3344852328,0.3727489114,
2190138,0.3407229185,0.3627235591,0.3345227242,0.3727238774,
2199339,0.3407229185,0.3627235591,0.3345227242,0.3727489114,
2208540,0.3406979144,0.3627235591,0.3344727159,0.3727489114,
2217742,0.3407604098,0.3627110720,0.3345227242,0.3727489114,
2226948,0.3406729102,0.3626985848,0.3345227242,0.3727738857,
2236144,0.3406854272,0.3627360761,0.3345102370,0.3727363944,
2245345,0.3407229185,0.3627235591,0.3345227242,0.3727613986,
2254546,0.3407104313,0.3626985848,0.3345102370,0.3727613986,
2263747,0.3406854272,0.3626985848,0.3345102370,0.3727489114,
2272948,0.3406854272,0.3627110720,0.3345227242,0.3727613986,
2282151,0.3407104313,0.3627235591,0.3345102370,0.3727613986,
2291351,0.3407104313,0.3626985848,0.3345102370,0.3727489114,
2300551,0.3407229185,0.3626735806,0.3345227242,0.3727363944,
2309753,0.3406979144,0.3627235591,0.3345476985,0.3727613986,
2318954,0.3406729102,0.3626985848,0.3345352113,0.3727489114,
